ID-ACTIVIDAD,TITULO,ACTIVIDAD-URI,PRECIO,DIAS,FECHA,DESCRIPCION,INFORMACION-ACTIVIDAD,INFORMACION-UBICACION,UBICACION,UBICACION-URI,DIRECCION,DISTRITO,BARRIO,C.P,LATITUD,LONGITUD,TIPOACTIVIDAD
11194080,Programación Artes escénicas. De septiembre 2020 a abril  2021,Programación Artes escénicas. De septiembre 2020 a abril  2021,,"L,M,X,J,V,S,D",30/09/2020 - 30/04/2021,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8721676e210f2710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,Fernán Gómez Centro Cultural de la Villa,"Plaza Colon, 4. 28001, Madrid",Salamanca,Recoletos,28001,40.424926347610764,-3.6899208519663427,teatro
11194034,Programación de exposiciones. De septiembre 2020 a abril  2021,Programación de exposiciones. De septiembre 2020 a abril  2021,,"L,M,X,J,V,S,D",30/09/2020 - 25/04/2021,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9189676e210f2710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,Fernán Gómez Centro Cultural de la Villa,"Plaza Colon, 4. 28001, Madrid",Salamanca,Recoletos,28001,40.424926347610764,-3.6899208519663427,arte urbano
11194071,Programación musical. De septiembre 2020 a abril  2021,Programación musical. De septiembre 2020 a abril  2021,,"L,M,X,J,V,S,D",30/09/2020 - 30/04/2021,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4d90676e210f2710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,Fernán Gómez Centro Cultural de la Villa,"Plaza Colon, 4. 28001, Madrid",Salamanca,Recoletos,28001,40.424926347610764,-3.6899208519663427,cultura
11222058,Psicomax_,Psicomax_,,S,03/10/2020 - 19/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9ae2e1c8a4d84710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD,Medialab Prado,Medialab-Prado,"Calle Alameda, 15. 28014, Madrid",Centro,Cortes,28014,40.410560776119,-3.6937931079230744,cultura
11167494,Publicaciones CentroCentro,Publicaciones CentroCentro,,"L,M,X,J,V,S,D",22/04/2020 - 22/04/2021,Publicaciones CentroCentro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1aed6708452a1710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,CentroCentro,CentroCentro,"Plaza Cibeles, 1. 28014, Madrid",Retiro,Los Jeronimos,28014,40.419011767401095,-3.692206111679657,conferencia
11220861,QáTEAL: Evolución de Paradigmas Organizacionales,QáTEAL: Evolución de Paradigmas Organizacionales,,X,07/03/2018 - 02/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=950ee4a553c84710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD,Medialab Prado,Medialab-Prado,"Calle Alameda, 15. 28014, Madrid",Centro,Cortes,28014,40.410560776119,-3.6937931079230744,cultura
11232158,Rafael Sanzio,Rafael Sanzio,0,,26/10/2020 19:00,"Ciclo 'El arte y los artistas del Renacimiento'. Ponente: David García López, doctor por la Universidad Complutense de Madrid y Profesor Titular del Departamento de Historia del Arte de la Universidad de Murcia.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=adc88932810c4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Nicolás Salmerón,Centro Cultural Nicolás Salmerón,"Calle Mantuano, 51. 28002, Madrid",Chamartin,Ciudad Jardin,28002,40.44810636195716,-3.6762309620097398,conferencia
11217975,Raúl del Toro,Raúl del Toro,0,,03/10/2020 18:00,"'INVOCATIONES'    Nicolas de Grigny (1672-1703) Veni Creator En taille à 5 / Fugue à 5 / Duo / Rècit de Cromorne / Dialogue sur les Grand Jeux Dietrich Buxtehude (1637-1707) Ich ruf zu dir BuxWV 196  Johann Sebastian Bach (1685-1750) Vater unser im Himmelreich, canto fermo in canone BWV 682  Johann Sebastian Bach (1685-1750) Allein Gott in der Höh? sei Ehr?, canto fermo in tenore BWV 663  Johann Sebastian Bach (1685-1750) Wer nur den lieben Gott BWV 642  Ludwig Krebs (1713-1780) Fantasia sopra Wer nur den lieben Gott Gottfried August Homilius (1714-1785) Wer nur den lieben Gott  Johann Sebastian Bach (1685-1750) Wer nur den lieben Gott BWV 647  Enrique Igoa Mateos (1958) Invocationes tempore belli (estreno absoluto) I Praeludium (Introitus) / II Passacaglia (Graduale) / III Adagio (Offertorium) / IV Toccata (Comunio)",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0b4dc3a20f764710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e73b069a541f010VgnVCM1000000b205a0aRCRD,Parroquia Santa María La Antigua,Parroquia Santa María La Antigua,"Calle Virgen De La Antigua, 9. 28032, Madrid",Vicalvaro,Casco H.Vicalvaro,28032,40.40172520926162,-3.6051665218853537,cultura
11223278,Rayo,Rayo,,"L,M,X,J,V,S,D",01/10/2020 - 03/10/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2822d44129b94710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2dbd1fe44c5ee310VgnVCM2000000c205a0aRCRD,Cineteca Madrid,Matadero Madrid,"Plaza Legazpi, 8. 28045, Madrid",Arganzuela,Chopera,28045,40.391053041229135,-3.6958079719260075,cultura
11225101,Raül Refree,Raül Refree,15,,02/10/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a6b567ff644b4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11224921,Reaction Madrid,Reaction Madrid,0,"L,M,X,J,V,S,D",23/10/2020 - 08/11/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=769f67ff644b4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11233112,Recordando el cuplé y la revista,Recordando el cuplé y la revista,"2,20",,25/10/2020 17:30,Concierto para todos los públicos. Cía. Palco 3.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=938e2207564c4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=068e598d1351c010VgnVCM1000000b205a0aRCRD,Biblioteca Pública Municipal Buenavista ,Biblioteca Pública Municipal - Buenavista,"Avenida Toreros, 5. 28028, Madrid",Salamanca,Guindalera,28028,40.43200210571468,-3.6709293330780204,música
11230042,Redes sociales. Alfabetización informacional para adultos,Redes sociales. Alfabetización informacional para adultos,0,"L,M,X,J,V,S,D",19/10/2020 - 23/10/2020,"La alfabetización informacional trata de dar a conocer los principales conceptos sobre el uso de las tecnologías de la información y la comunicación.  En este taller virtual se tratará de las Redes Sociales ( Youtube, Facebook, Instagram?), cómo hacer que las publicaciones sean sólo visibles para los amigos?   El taller se emitirá en abierto a través del  canal de Youtube de Bibliotecas Públicas  y  no es necesaria inscripción previa .",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9fef0c13955b4710VgnVCM2000001f4a900aRCRD,https://www.youtube.com/channel/UCAxnHp_R13nGcJmhwaq4eUw,Canal de YouTube de Bibliotecas Públicas ,canal de YouTube,,,,,,,taller
11220820,Reencuentro. Un paseo por las mejores obras del Museo del Prado II,Reencuentro. Un paseo por las mejores obras del Museo del Prado II,0,,28/09/2020 19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1f7a41709fb84710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20a43d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Sociocultural Alberto Sánchez,Centro Sociocultural Alberto Sánchez,"Calle Risco De Peloche, 14. 28038, Madrid",Puente De Vallecas,Numancia,28038,40.393612303425975,-3.6556073868098493,conferencia
11233646,"Relatos: A batallas de amor, Campos de Plumas","Relatos: A batallas de amor, Campos de Plumas",0,,20/10/2020 19:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2ca9ebc9b15c4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Nicolás Salmerón,Centro Cultural Nicolás Salmerón,"Calle Mantuano, 51. 28002, Madrid",Chamartin,Ciudad Jardin,28002,40.44810636195716,-3.6762309620097398,conferencia
11224927,Rendija. Grupo de residencia adolescente,Rendija. Grupo de residencia adolescente,0,"L,M,X,J,V,S,D",01/11/2020 - 30/06/2021,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8ccf67ff644b4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11234036,Revisando mi curriculum vitae,Revisando mi curriculum vitae,0,,14/10/2020 10:30,"En este taller le daremos una revisión a nuestro curriculum para que nos represente de una forma integral. Nos fijaremos en qué refleja, de qué forma podemos colocar nuestra formación y trayectoria y cómo podemos resaltar nuestros conocimientos y bagaje aunque no correspondan a formación reglada. Además, exploraremos juntas nociones básicas de un procesador de texto para poder hacer las modificaciones necesarias de forma autónoma. Taller virtual, a través de la plataforma virtual Jitsi Meet, dirigido a mujeres. Se requiere inscripción previa.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8286ebc9b15c4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a38fb412e9a2610VgnVCM2000001f4a900aRCRD,Espacio de Igualdad Berta Cáceres,Espacio de Igualdad Berta Cáceres,"Calle Gran Avenida, 14. 28041, Madrid",Usera,Orcasitas,28041,40.36902428128397,-3.710212677306876,taller
11233475,Ría a día,Ría a día,,D,18/10/2020 - 13/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0094f621394c4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Parque Quinta de los Molinos,Parque Quinta de los Molinos,"Calle Juan Ignacio Luca De Tena, 20. 28027, Madrid",San Blas-canillejas,El Salvador,28027,40.44774002225867,-3.6292874542291638,taller
11204988,Rodrigo Cuevas,Rodrigo Cuevas,"18,5",,01/10/2020,"Tras el éxito de su anterior gira por todo el país, el artista más inclasificable del momento nos presenta su nuevo espectáculo, Trópico de Covadonga. Es el tercer espectáculo escénico en solitario de Rodrigo Cuevas después de Electrocuplé y El Mundo por Montera. Con este último ha recorrido infinidad de escenarios por España lo mismo que fuera de ella (Lima, Londres, Roma, Frankfurt), con más de cien actuaciones repartidas por algunos de los mejores festivales (de teatro, de música, de poesía, etcétera), así como en teatros y auditorios de las ciudades españolas más importantes lo mismo que en pequeños pueblos y villas.  Tras su estreno, ha obtenido clamorosos triunfos en cada una de sus actuaciones realizadas en el Festival Castillo de Aínsa, en Ciudad Rodrigo, en El Prat, en el Festival Poesía I + de BCN, en Sevilla, en la Fira de Tárrega, Merkatua, en Bilbao?   Trópico de Covadonga nos descubre a un Rodrigo Cuevas menos cabaretero que centra su energía en cantar como los ruiseñores, en danzar como las estrellas de mar y en hilvanar un show que nos eclipsa tanto por su categoría musical como por su estética y por su impronta discursiva.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f51cc4bf4173710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,Fernán Gómez Centro Cultural de la Villa,"Plaza Colon, 4. 28001, Madrid",Salamanca,Recoletos,28001,40.424926347610764,-3.6899208519663427,cultura
11217900,Rosario La Tremendita con artista invitada Belén López,Rosario La Tremendita con artista invitada Belén López,,,04/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0cdeaf506b764710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,Fernán Gómez Centro Cultural de la Villa,"Plaza Colon, 4. 28001, Madrid",Salamanca,Recoletos,28001,40.424926347610764,-3.6899208519663427,cultura
11225107,Sara Correia,Sara Correia,15,,23/10/2020 20:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b9e567ff644b4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11225053,Sara Socas,Sara Socas,8,,02/12/2020 20:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b52467ff644b4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,conferencia
11235236,Serie Mujeres Resilientes. Especial Concepción Arenal (podcast),Serie Mujeres Resilientes. Especial Concepción Arenal (podcast),0,"L,M,X,J,V,S,D",01/10/2020 - 28/10/2020,"Este año celebramos el segundo centenario del nacimiento de Concepción Arenal. Cada semana del mes de octubre subiremos un nuevo podcast a nuestro canal de Ivoox. Descubriremos diferentes aspectos de la vida de esta jurista, pensadora, periodista, poeta... que tanto hizo por los derechos de las mujeres.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fff1980f474d4710VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=689c8c0000c9a310VgnVCM2000000c205a0aRCRD,Espacio de Igualdad Hermanas Mirabal,Espacio de Igualdad Hermanas Mirabal,"Calle Bravo Murillo, 133. 28039, Madrid",Tetuan,Bellas Vistas,28039,40.45012255255781,-3.7037047897267947,taller
11204990,Sés,Sés,"16,5",,04/11/2020,"Liberar as arterias es su último trabajo con el que sigue evolucionando con su particular sonido, se incluyen una selección de canciones con letra y música compuestas por la propia Sés. Un séptimo disco que mantiene y potencia su valiente mensaje, y en el que recorre América de norte a sur, todo filtrado por su alma de cantareira. Sés se ha convertido en una de las artistas de mayor éxito en Galicia por su carisma y discurso, así como por la fuerza y calidad de sus canciones, que sin duda la llevarán a conquistar otros territorios. María Xosé Silvar   Sés  creó en 2007 el grupo Chámalle Xis! Junto con tres amigos. Considerado uno de los grupos revelación de aquel año y uno de los ganadores del concurso Acoruña Son, concurso apadrinado por Santiago Auserón.  Ha realizado más de 30 conciertos y ha colaborado con grupos y artistas como Zënar, Xabier Díaz, Xosé Bocixa y Guillerme Fernández, entre otros.",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c561cc4bf4173710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,Fernán Gómez Centro Cultural de la Villa,Fernán Gómez Centro Cultural de la Villa,"Plaza Colon, 4. 28001, Madrid",Salamanca,Recoletos,28001,40.424926347610764,-3.6899208519663427,cultura
11215942,Sesión de Mindfulness  (ON LINE) del Centro de Apoyo a las Familias 6,Sesión de Mindfulness  (ON LINE) del Centro de Apoyo a las Familias 6,0,,28/09/2020 17:30,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=33f74c7069844710VgnVCM2000001f4a900aRCRD,,Plataforma Online,Online platform,,,,,,,conferencia
11233280,Sin palabras (se las llevó el aire...),Sin palabras (se las llevó el aire...),,"L,M,X,J,V,S,D",17/10/2020 - 18/10/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d841f621394c4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=80ddc8acadd56610VgnVCM2000001f4a900aRCRD,Parque Quinta de los Molinos,Parque Quinta de los Molinos,"Calle Juan Ignacio Luca De Tena, 20. 28027, Madrid",San Blas-canillejas,El Salvador,28027,40.44774002225867,-3.6292874542291638,danza
11200059,Sombra y realidad,Sombra y realidad,"13,5","M,X,J,V,S,D",18/11/2020 - 13/12/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e0a884bab1e23710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD,Teatro Español,Teatro Español,"Calle Principe, 25. 28012, Madrid",Centro,Cortes,28012,40.41482868269558,-3.7001663599562105,cultura
11200044,Sufrida Calo,Sufrida Calo,10,X,14/10/2020 - 04/11/2020,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=922884bab1e23710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6d3ce3914381c010VgnVCM1000000b205a0aRCRD,Teatro Español,Teatro Español,"Calle Principe, 25. 28012, Madrid",Centro,Cortes,28012,40.41482868269558,-3.7001663599562105,cultura
11224915,Tálamo,Tálamo,15,"J,V,S",01/10/2020 - 03/10/2020 20:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2a6f67ff644b4710VgnVCM1000001d4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64463d0b5e71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Conde Duque,Centro Cultural Conde Duque,"Calle Conde Duque, 11. 28015, Madrid",Centro,Universidad,28015,40.42802889001877,-3.710182353581842,cultura
11230021,Taller de caligrafía,Taller de caligrafía,0,"L,M,X,J,V",19/10/2020 - 23/10/2020 18:00,,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ba9a906735b4710VgnVCM1000001d4a900aRCRD,,Plataforma Online,Online platform,,,,,,,taller
11230583,Taller de creación de cómic juvenil (de 13 a 16 años),Taller de creación de cómic juvenil (de 13 a 16 años),0,J,08/10/2020 - 10/12/2020 18:00,Taller de creación dirigido a dar a conocer la historia y la fase creativa de la ilustración de la novela gráfica . Para usuarios y usuarias de 13 a 16 años. Jueves de 18:00 a 20:00 horas. Actividad virtual. Imprescindible inscripción previa.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=94bdee2ad4ab4710VgnVCM2000001f4a900aRCRD,https://www.madrid.es/portales/munimadrid/es/FormularioElectronico/Inicio/Actualidad/Actividades-y-eventos/Solicitud-inscripcion-Taller-de-creacion-de-comic-/?vgnextfmt=default&vgnextoid=d8d9ee2ad4ab4710VgnVCM2000001f4a900aRCRD&vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD,Plataforma Online,Online platform,,,,,,,taller
11230994,Taller de Interpretación Oral (martes),Taller de Interpretación Oral (martes),0,M,06/10/2020 - 15/12/2020 18:00,Taller trimestral enfocado a que los niños y niñas desarrollen su potencial interpretativo a la vez que mejoran su capacidad de retención y escucha. Para niños y niñas de 7 a 14 años. Martes de 18:00 a 20:00 horas. Actividad virtual. Imprescindible inscripción previa.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ae89ceeb31bb4710VgnVCM2000001f4a900aRCRD,https://www.madrid.es/portales/munimadrid/es/Inicio/Actualidad/Actividades-y-eventos/Taller-de-interpretacion-oral/?vgnextfmt=default&vgnextoid=7f8955a042bb4710VgnVCM1000001d4a900aRCRD&vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD,Plataforma Online,Online platform,,,,,,,taller
11231043,Taller de Interpretación Oral (miércoles),Taller de Interpretación Oral (miércoles),0,X,07/10/2020 - 09/12/2020 18:00,Taller trimestral enfocado a que los niños y niñas desarrollen su potencial interpretativo a la vez que mejoran su capacidad de retención y escucha. Para niños y niñas de 7 a 14 años. Miércoles de 18:00 a 20:00 horas. Actividad virtual. Imprescindible inscripción previa.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=65c9ceeb31bb4710VgnVCM2000001f4a900aRCRD,https://www.madrid.es/portales/munimadrid/es/Inicio/Actualidad/Actividades-y-eventos/Taller-de-interpretacion-oral/?vgnextfmt=default&vgnextoid=7f8955a042bb4710VgnVCM1000001d4a900aRCRD&vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD,Plataforma Online,Online platform,,,,,,,taller
10861785,Taller infantil. El cartel y Art Nouveau: Alfons Mucha,Taller infantil. El cartel y Art Nouveau: Alfons Mucha,0,,17/10/2020 12:00,Programa Salmerón para niños.   Ciclo 'Las Artes'. Comunicación e imaginación. Aprenderemos con las técnicas del Art Nouveau y Alfons Mucha la creación de un cartel publicitario similar a los creados en la época. El inicio de la publicidad y la cartelería en el París del siglo XIX. Edad: de 6 a 12 años. Aforo limitado. Imprescindible inscripción previa en el teléfono 619312585 el viernes anterior de 10 a 13 horas.    Ciclo 'Las Artes'     EL CARTEL Y ART NOUVEAU: Alfons Mucha. Comunicación e imaginación.Aprenderemos con las técnicas del Art Nouveau y Alfons Mucha la creación de uncartel publicitario similar a los creados en la época. El inicio de lapublicidad y la cartelería en el París del siglo XIX.    Dirigido a niñ@s de 6 a 12 años.    Aforo limitado. Imprescindible inscripción previa en el teléfono619312585 el viernes anterior de 10:00 a 13:00 h.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf07f49a21238610VgnVCM2000001f4a900aRCRD,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ee4a1e79ee71c010VgnVCM1000000b205a0aRCRD,Centro Cultural Nicolás Salmerón,Centro Cultural Nicolás Salmerón,"Calle Mantuano, 51. 28002, Madrid",Chamartin,Ciudad Jardin,28002,40.44810636195716,-3.6762309620097398,taller
