Distrito,Subepigrafe,Apartado,Numero_de_archivo,Naturaleza_del_inmueble,Situacion_Destino,Destino,Tamanio_Solar
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.806,URBANA,CALLE DE VILLALUENGA DE LA SAGRA Nº 11,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1939
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.807,URBANA,CALLE REAL DE ARGANDA 68 C/V AV. DEL ENSANCHE VALLECAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,22025
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.808,URBANA,AVENIDA DE LA GAVIA C/V CALLE DE VILLAMAYOR DE SANTIAGO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,30467
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.809,URBANA,CALLE MORATILLA DE HENARES C/V CALLE CORRAL DE ALMAGUER,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4439
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.81,URBANA,AVENIDA DEL ENSANCHE DE VALLECAS C/V AVDA DE LA GAVIA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,17643
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.811,URBANA,CALLE REAL DE ARGANDA Nº 72,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,24823
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.812,URBANA,CALLE DE VILLALUENGA DE LA SAGRA Nº 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO,1939
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.813,URBANA,CALLE DE VILLALUENGA DE LA SAGRA Nº 7,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1939
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.814,URBANA,AVENIDA DE LAS SUERTES C/V CALLE DE ENTREPEÑAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,5467
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.815,URBANA,AVENIDA DE LAS SUERTES C/V CALLE BARRANCO DEL NOVILLO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,5467
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.816,URBANA,CALLE DE VILLALUENGA DE LA SAGRA Nº 24,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2365
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.817,URBANA,CALLE DE LA PUEBLANUEVA Nº 44,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2365
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.818,URBANA,CALLE DE CORRAL DE ALMAGUER Nº 29,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2365
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.819,URBANA,CALLE DE LA PUEBLANUEVA Nº 43,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2365
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.82,URBANA,AVENIDA DEL ENSANCHE DE VALLECAS C/V M-45,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,27202
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.821,URBANA,AVENIDA VILLA DE VALLECAS  C/V AV. DEL CERRO MILANO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,19719
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.822,URBANA,AVENIDA VILLA DE VALLECAS C/V AVENIDA DE LA GAVIA,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN SU PERÍMETRO SEENCUENTRA INCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA 2.75 PAU (PISTA DE SKATE Y ROCKÓDROMO), SITUADA ENLA AVENIDA LA GAVIA C/V A LA C/ CONGOSTO.",10376
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.823,URBANA,CALLE DE ESTREMERA Nº 11,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4440
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.824,URBANA,CALLE DE PUENTEDEY Nº 5,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRAINCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICA 2.75 PARKOUR (CIRCUITO DE PARKOUR Y PISTA DEPORTIVA INFANTILDE BALONCESTO), SITUADA EN LA AVENIDA DEL ENSANCHE DE VALLECAS C/V A LA C/ ALTO DE LA SARTENILLA.",16350
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.825,URBANA,CALLE DE ENTREPEÑAS Nº 53,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,28086
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.826,URBANA,AVENIDA DEL CERRO MILANO C/V CALLE PEÑARANDA DE BRACAMONTE Nº 54,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN EL INTERIOR DESU PERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA 2.100 PAU (PISTA DE BALONCESTO CONGRADA LATERAL Y PISTA DE FÚTBOL SALA) Y LA INSTALACIÓN DEPORTIVA BÁSICA AMPLIACIÓN DE LA PARCELA2.100 (DOS PISTAS DEPORTIVAS INFANTILES MULTIDEPORTES BALONCESTO Y FÚTBOL), SITUADA EN LA AVENIDA DELCERRO MILANO C/V A LA C/ PEÑARANDA DE BRACAMONTE.",21752
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.827,URBANA,AVENIDA DEL CERRO MILANO C/V AV. DE LA GAVIA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,904
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.828,URBANA,AVENIDA DEL CERRO MILANO C/V CALLE PEÑARANDA DE BRACAMONTE,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,381
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.829,URBANA,AVENIDA DEL CERRO MILANO C/V AV. DE LA GAVIA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,16273
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.83,URBANA,AVENIDA DEL MAYORAZGO C/V CALLE DE SERRANILLOS DEL VALLE,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2943
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.831,URBANA,CALLE DE PEÑARANDA DE BRACAMONTE C/V AV CERRO MILANO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,33991
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.832,URBANA,CAMINO DEL SANTÍSIMO (LATERAL ENTRE M-45 Y AV C.MILANO),DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,967
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.833,URBANA,AVENIDA DE LA VILLA DE VALLECAS Nº 13,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2154
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.834,URBANA,AVENIDA DEL CERRO MILANO C/V CALLE DE TALAMANCA DEL JARAMA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1228
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.835,URBANA,AVENIDA VILLA DE VALLECAS C/V AV. ENSANCHE DE VALLECAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7769
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.836,URBANA,CALLE DE ENTREPEÑAS Nº 66,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2925
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.837,URBANA,CALLE DE VILLAMAYOR DE SANTIAGO Nº 25,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2530
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.838,URBANA,CALLE CORRAL DE ALMAGUER C/V CALLE VILLAMAYOR DE SANTIAGO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4439
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.839,URBANA,CALLE DE BAÑOS DE VALDEARADOS Nº 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4439
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.84,URBANA,AVENIDA DEL CERRO MILANO Nº 6,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2250
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.841,URBANA,"AVENIDA DEL CERRO MILANO, FRENTE AL Nº 3",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2190
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.842,URBANA,CAMINO DEL SANTÍSIMO (LATERAL ENTRE M-45 Y AV. SUERTES),DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,14936
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.843,URBANA,AVENIDA DEL CERRO MILANO Nº 22,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,28211
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.844,URBANA,CALLE DE MAZATERÓN Nº 1,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8612
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.845,URBANA,CALLE DE ENTREPEÑAS Nº 25,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2194
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.846,URBANA,CALLE DE ENTREPEÑAS Nº 43,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,5368
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.847,URBANA,CALLE DE ENTREPEÑAS Nº 53,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,10647
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.848,URBANA,AVENIDA ENSANCHE DE VALLECAS C/V AVENIDA DE LAS SUERTES,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1919
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.781,URBANA,POBLADO DE ALTAMIRAPOBLADO ALTAMIRA S/N.,PREVISTO COMO ZONA VERDE SINGULAR DENTRO DEL PARQUE METROPOLITANO MANZANARES SUR.,2108.79
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.782,URBANA,CAMINO DE VASARES Nº 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8889.4
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.783,URBANA,CAMINO DE VASARES Nº 2C/ FELIPE ÁLVAREZ C/V CALLE PUERTO DEL BRUCH.,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4483.39
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.784,URBANA,AVENIDA DE SANTA EUGENIA Nº 1A,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN EL INTERIOR DE SU PERÍMETRO SE ENCUENTRANUBICADAS UNA CASETA DE JARDINEROS Y LA INSTALACIÓN DEPORTIVA BÁSICA PAR CASTRILLO DE AZA (PISTA DEBALONCESTO), SITUADA EN LA AVENIDA DE SANTA EUGENIA NÚMERO 1. PARCELA DE ALTA EN PMS CON NÚMERO DEINVENTARIO 21.351.",5820
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.785,URBANA,CALLE DEL MONTE DE MONTJUICH Nº 7,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7150
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.786,URBANA,CAMINO DE VASARES,"NO FIGURA COMO ZONA VERDE EN EL PGOUM-97, SINO COMO VÍA PÚBLICA.",391.62
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.799,URBANA,CALLE DE ZAZUAR Nº 1,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA ZAZUAR, PISTA DE BALONCESTO, SITUADA EN LA CALLE ZAZUAR NÚMERO 1 CONVUELTA A AVENIDA DEL MEDITERRÁNEO. PARCELA DE ALTA EN PMS CON NÚMERO DE INVENTARIO 27.200.",7111
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.8,URBANA,CALLE DE LA VIRGEN DE LAS VIÑAS Nº 15,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA PARROQUIA SANTA EUGENIA, PISTA POLIVALENTE, SITUADA EN LA CALLE VIRGENDE LAS VIÑAS, 15. PARCELA DE ALTA EN PMS CON NÚMERO DE INVENTARIO 27.196.",7194
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.801,URBANA,CALLE DE PUENTELARRA Nº 12-16,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. DENTRO DE SU PERÍMETRO SE ENCUENTRA LAINSTALACIÓN DEPORTIVA BÁSICA PUENTELARRA, 2 PISTAS DE BALONCESTO 3X3, SITUADA EN LA CALLE PUENTELARRANÚMEROS 12-16. PARCELA DE ALTA EN PMS CON NÚMERO DE INVENTARIO 27.197.",4750
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.803,URBANA,"CALLE DE POZA DE LA SAL, 2 Y CALLE FUENTESPINA, 29 A","DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. PARTE DE ESTA FINCA ESTÁ CALIFICADA DE VÍAPÚBLICA EN EL PGOUM97. DENTRO DE SU PERÍMETRO SE ENCUENTRA INCLUIDA LA INSTALACIÓN DEPORTIVA BÁSICAPOZA DE LA SAL, PISTA DE BALONCESTO, SITUADA EN LA CALLE POZA DE LA SAL NÚMERO 2 Y LA INSTALACIÓNDEPORTIVA BÁSICA DENOMINADA PISTA PATINAJE FUENTESPINA (PISTA DE PATINAJE), SITUADA EN LA CALLEFUENTESPINA, 29 A.",54210.75
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,300.775,URBANA,CALLE DE LA SIERRA GADOR Nº 7 A,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,440.42
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.083,URBANA,AVENIDA DEL CERRO MILANO C/V CAMINO DE VALDECULEBRA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,364663
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.084,URBANA,CALLE DE LA CAÑADA DEL SANTÍSIMO Nº 45,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN EL INTERIOR DESU PERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA DENOMINADA AMPLIACIÓN PARCELAENSANCHE 3.16 (PISTA DE FÚTBOL SALA Y PISTA DE BALONCESTO), SITUADA EN LA CALLE CAÑADA DEL SANTÍSIMO,45.",12930
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.098,URBANA,CALLE DE CONGOSTO Nº 39,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,6583.75
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.099,URBANA,CALLE DE CONGOSTO Nº 39,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,93.75
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.1,URBANA,CALLE DE CONGOSTO Nº 39,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,95.5
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.101,URBANA,AVENIDA DE LA VILLA DE VALLECAS C/V CALLE MAPLICA DE TAJO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1942
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.102,URBANA,AVENIDA ENSANCHE DE VALLECAS C/V CALLE J. GUTIERREZ MAROTO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,17023
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.103,URBANA,AVENIDA DEL ENSANCHE DE VALLECAS Nº 69,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES. EN EL INTERIOR DESU PERÍMETRO SE ENCUENTRA UBICADA LA INSTALACIÓN DEPORTIVA BÁSICA AMPLIACIÓN DE LA PARCELA 3.16(DOSPISTAS DEPORTIVAS INFANTILES MULTIDEPORTES BALONCESTO Y FÚTBOL), SITUADA EN LA AVENIDA DE LA CAÑADADEL SANTÍSIMO C/V A LA AVENIDA DEL ENSANCHE DE VALLECAS.",15317
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.104,URBANA,CALLE DE JOSÉ GUTIERREZ MAROTO Nº 13,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2925
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.105,URBANA,CALLE DE RAFAEL DE LEÓN Nº 14,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2925
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.106,URBANA,CALLE DE RAFAEL DE LEÓN Nº 17,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2925
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.107,URBANA,CALLE DE LA CAÑADA DEL SANTÍSIMO Nº 36,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2365
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.108,URBANA,AVENIDA DEL ENSANCHE DE VALLECAS C/V AV. CERRO MILANO Nº 33,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,44500
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.109,URBANA,"CALLE DE LA CAÑADA DEL SANTÍSIMO, FRENTE AL Nº. 46",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,8631
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.11,URBANA,"CALLE DE LA CAÑADA DEL SANTÍSIMO, FRENTE AL Nº. 56",DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,7282
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.111,URBANA,AVENIDA DEL CERRO MILANO C/V AUTOVÍA M-45,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,20161
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.113,URBANA,CALLE DE BERNARDINO DE PANTORBA Nº 18,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2941
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.114,URBANA,AVENIDA DE SALMEDINA C/V CALLE DE LA CAÑADA DEL SANTÍSIMO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1093
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.115,URBANA,AVENIDA DE SALMEDINA C/V CALLE DE JOSE GUTIERREZ MAROTO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3621
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.116,URBANA,CALLE DE JOSÉ GUTIÉRREZ MAROTO C/V CALLE DE JOSÉ TAMAYO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3737
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.117,URBANA,CALLE DE SIERRA VIEJA Nº 38,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,912
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.118,URBANA,CALLE DE VILLAR DEL OLMO C/V CALLE ROZAS DE PUERTO REAL,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1809
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.119,URBANA,CALLE VILLAR DEL OLMO C/V MARTÍN MUÑOZ DE LAS POSADAS Nº 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1371
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.12,URBANA,CALLE DE TINEO Nº 2 Y 4,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1079
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.121,URBANA,AVENIDA DEL MAYORAZGO C/V BULEVAR DE LA NATURALEZA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4684
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.122,URBANA,CALLE DE VALDERREBOLLO Nº 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,1111
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.123,URBANA,CALLE VALDERREBOLLO Nº8 C/V CALLE DE TINEO Nº 3,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,3137
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.124,URBANA,AVENIDA DEL MAYORAZGO Nº 26,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,361784
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.125,URBANA,AVENIDA DEL MAYORAZGO C/V AV/ DE LA GAVIA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7350
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.126,URBANA,BULEVAR DE LA NATURALEZA Nº 33,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7378
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.127,URBANA,AVENIDA DEL MAYORAZGO C/V CALLE DE CASTEJÓN DE HENARES,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,33119
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.128,URBANA,AVENIDA DEL MAYORAZGO C/V CALLE DEL PUERTO DE PORZUNA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,53269
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.129,URBANA,AVENIDA DEL MAYORAZGO C/V CALLE DE VILLAMANTA Nº 25,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7350
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.13,URBANA,AVENIDA DE LA VILLA DE VALLECAS C/V AV. DEL CERRO MILANO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,8468
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.131,URBANA,AVENIDA DEL MAYORAZGO C/V CALLE DE TALAMANCA DEL JARAMA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,7350
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.132,URBANA,AVENIDA DEL MAYORAZGO C/V CAMINO DEL SANTÍSIMO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES. SISTEMA GENERAL DE ESPACIOS LIBRES.,17952
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.133,URBANA,CALLE GRANJA DE SAN ILDEFONSO C/V CALLE PUERTO DE PORZUNA,"DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO. EN SU PERÍMETRO SE ENCUENTRA INCLUIDA LAINSTALACIÓN DEPORTIVA BÁSICA PISTA DE PATINAJE (PISTA DE PATINAJE), SITUADA EN LA CALLE DE PUERTOPORZUNA, S/N.",31158
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.134,URBANA,CALLE ROZAS DEL PUERTO REAL C/V CALLE SIERRA DE PALOMERAS,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4439
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.135,URBANA,CALLE DE HONRUBIA C/V CALLE DE ALMONTE,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4439
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.136,URBANA,CALLE DE ALMONTE C/V CALLE DE TINEO,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,4439
VILLA DE VALLECAS,ZONAS VERDES,PARQUES Y JARDINES,301.137,URBANA,CALLE BULEVAR DE LA NATURALEZA C/V CALLE DE HONRUBIA,DOTACIONAL SERVICIOS COLECTIVOS ZONAS VERDES BÁSICO.,2922
