Centro_codigo,Centro_nombre,Centro_tipo_codigo,Centro_tipo_descripcion,Centro_titularidad,Direccion,Direccion_codigo_postal,Municipio_codigo,Municipio_nombre,Distrito_codigo,Distrito_nombre,Contacto_telefono,Contacto_fax,Contacto_web,Contacto_email,Direccion_coor_x,Direccion_coor_y
28070640,LAS AMAPOLAS,003,ESCUELA INFANTIL,PÚBLICO,CALLE del Óbolo 14,28054,079,Madrid,11,Carabanchel,915115338,,http://www.educa.madrid.org/eei.lasamapolas.madrid,eei.lasamapolas.madrid@educa.madrid.org,437084,4469147
28070652,LAS MERCEDES,003,ESCUELA INFANTIL,PÚBLICO,CALLE de Samaniego 22,28022,079,Madrid,20,San Blas-Canillejas,917470878,,http://www.educa.madrid.org/eei.lasmercedes.madrid,eei.lasmercedes.madrid@educa.madrid.org,450778,4477033
28070664,CIELO AZUL,003,ESCUELA INFANTIL,PÚBLICO,BULEV de Indalecio Prieto 16,28032,079,Madrid,19,Vicálvaro,917720849,,http://www.educa.madrid.org/eei.cieloazul.madrid,eei.cieloazul.madrid@educa.madrid.org,447283,4472570
28070688,AENILCE,021,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,CALLE de Dionisio Inca Yupanqui 41,28043,079,Madrid,16,Hortaleza,914047770,,http://www.fundacionaenilce.org,cc.aenilce.madrid@educa.madrid.org,446535,4478992
28070691,MAESTRO RODRIGO,070,"COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PÚBLICO,AVDA Memorial de la Paz de Hiroshima s/n,28300,013,Aranjuez,,,918927841,918928169,http://www.educa.madrid.org/cp.maestrorodrigo.aranjuez,cp.maestrorodrigo.aranjuez@educa.madrid.org,449081,4435218
28070706,CHAVES NOGALES,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Berlín c/v a C/ Atenas s/n,28922,007,Alcorcón,,,914983286,916890325,http://www.educa.madrid.org/cp.chavesnogales.alcorcon,cp.chavesnogales.alcorcon@educa.madrid.org,428759,4466478
28070718,ERNEST HEMINGWAY,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Gonzalo Torrente Ballester 74,28806,005,Alcalá de Henares,,,918784065,918303988,http://www.educa.madrid.org/cp.ernesthemingway.alcala,cp.ernesthemingway.alcala@educa.madrid.org,469261,4483362
28070721,BEETHOVEN,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Montserrat Roig 8,28850,148,Torrejón de Ardoz,,,914885016,914886550,http://www.educa.madrid.org/cp.beethoven.torrejondeardoz,cp.beethoven.torrejondeardoz@educa.madrid.org,462728,4478535
28070731,FRANCISCO DE GOYA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,AVDA de Europa 4,28943,058,Fuenlabrada,,,916153513,916153513,http://www.educa.madrid.org/cp.goya.fuenlabrada,cp.goya.fuenlabrada@educa.madrid.org,431440,4460138
28070755,LOS PITUFILLOS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,TRVA Celestino Martín s/n,28815,057,Fresno de Torote,,,918791810,,,irisbd79@gmail.com,466116,4496851
28070767,PRINCIPE,003,ESCUELA INFANTIL,PÚBLICO-TITULARIDAD PRIVADA,"CTRA M-108 (Torrejón-Ajalvir) 4,400",28860,104,Paracuellos de Jarama,,,913847155,,,brigada.paracaidista@kidsco.es,459347,4482499
28070780,EL GIRASOL,008,ESCUELA INFANTIL PRIVADA,PRIVADO CONCERTADO,CALLE del General Aranaz 54,28027,079,Madrid,20,San Blas-Canillejas,917415256,,http://www.escuelainfantilelgirasol.com,,445801,4477226
28070792,CUENTOS DE COLORES DE ALCALÁ,008,ESCUELA INFANTIL PRIVADA,PRIVADO,GTA Vicente Aleixandre 3,28806,005,Alcalá de Henares,,,,,,,468205,4483000
28070809,COLORITOS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Teide 4,28703,134,San Sebastián de los Reyes,,,916519681,,,INFO@EICOLORITOS.COM,447564,4489522
28070822,MUÑEQUITO,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Polan 7-8,28025,079,Madrid,11,Carabanchel,628438933,,,info@munequito.es,438363,4469586
28070846,COLEGIO TORREVILANO,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE del Embalse de Navacerrada 9,28051,079,Madrid,18,Villa de Vallecas,914945959,913851811,http://www.educa.madrid.org/cc.torrevilano.madrid,cc.torrevilano.madrid@educa.madrid.org,448863,4468210
28070858,COLEGIO MONTESCLAROS,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CTRA M-608 k. 31,28412,023,"Boalo, El",,,918420269,918420289,www.colegiomontesclaros.es,cc.montesclaros.elboalo@educa.madrid.org,421631,4506256
28070871,COLEGIO JUAN PABLO II,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE Democracia s/n,28922,007,Alcorcón,,,916430950,916434241,http://www.educa.madrid.org/cc.juanpabloII.alcorcon,cc.juanpabloII.alcorcon@educa.madrid.org,430235,4464762
28070883,COLEGIO ALBORADA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE Alejo Carpentier 27,28806,005,Alcalá de Henares,,,918301912,918303515,http://www.educa.madrid.org/cc.alborada.alcala      www.colegioalborada.es,cc.alborada.alcala@educa.madrid.org,468847,4482761
28070895,COLEGIO ANTAMIRA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE los Cuadros s/n,28860,104,Paracuellos de Jarama,,,916672707,916672711,http://www.colegioantamira.com,cc.antamira.paracuellos@educa.madrid.org,456487,4483239
28070901,VIRGEN DE LA SOLEDAD,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,AVDA de Berlín 3,28500,014,Arganda del Rey,,,918279089,911745086,http://www.colegioseisoledad.com,cc.virgendelasoledad.arganda@educa.madrid.org,461731,4460885
28070913,AMANECER,003,ESCUELA INFANTIL,PÚBLICO,CALLE del Titanio 7,28032,079,Madrid,19,Vicálvaro,917765069,,http://www.educa.madrid.org/eei.amanecer.madrid,eei.amanecer.madrid@educa.madrid.org,449011,4472548
28070925,LA CIGARRA Y LA HORMIGA,003,ESCUELA INFANTIL,PÚBLICO,CALLE Telémaco s/n,28850,148,Torrejón de Ardoz,,,914953153,,http://www.educa.madrid.org/eei.lacigarraylahormiga.torrejondeardoz,eei.lacigarraylahormiga.torrejondeardoz@educa.madrid.org,459884,4477802
28070937,EL BONSAI,003,ESCUELA INFANTIL,PÚBLICO,CALLE de Ernest Lluch s/n,28942,058,Fuenlabrada,,,914985345,914985345,http://www.educa.madrid.org/eei.elbonsai.fuenlabrada,eei.elbonsai.fuenlabrada@educa.madrid.org,430551,4460145
28070949,TRAVESURAS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA del Siglo XXI 13,28660,022,Boadilla del Monte,,,,,,,423551,4473301
28070950,HOLY MARY CATHOLIC SCHOOL (BRITANICO),094,CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,CALLE de los Condes del Val 12,28036,079,Madrid,05,Chamartín,912872752,,,,442046,4478518
28070962,CARPE DIEM,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,AVDA de Nuevo Versalles 6 bis,28942,058,Fuenlabrada,,,916045283,914869609,http://www.educa.madrid.org/ies.carpediem.fuenlabrada,ies.carpediem.fuenlabrada@educa.madrid.org,429358,4460671
28070974,NICOLAS COPERNICO,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,AVDA del Sistema Solar 8,28983,106,Parla,,,918295357,918295364,http://www.educa.madrid.org/ies.nicolascopernico.parla,ies.nicolascopernico.parla@educa.madrid.org,435218,4452871
28070986,MADRE TERESA DE CALCUTA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Jaime I El Conquistador 143,28983,106,Parla,,,914240381,914241697,http://www.educa.madrid.org/cp.madreteresadecalcuta.parla,cp.madreteresadecalcuta.parla@educa.madrid.org,436134,4454102
28070998,LAS AZALEAS,003,ESCUELA INFANTIL,PÚBLICO,CALLE de Portugalete 6,28017,079,Madrid,15,Ciudad Lineal,914402088,,http://www.educa.madrid.org/eei.lasazaleas.madrid,eei.lasazaleas.madrid@educa.madrid.org,446115,4475252
28071000,LA OLIVA,003,ESCUELA INFANTIL,PÚBLICO,CALLE de Gainza 46,28041,079,Madrid,12,Usera,915357863,,http://www.educa.madrid.org/eei.laoliva.madrid,eei.laoliva.madrid@educa.madrid.org,439355,4468571
28071012,LOS TILOS,003,ESCUELA INFANTIL,PÚBLICO,PASEO de los Tilos 20,28440,068,Guadarrama,,,918540678,918540678,http://www.educa.madrid.org/eei.lostilos.guadarrama,eei.lostilos.guadarrama@educa.madrid.org,407244,4502616
28071024,SANSERITO,003,ESCUELA INFANTIL,PÚBLICO,CALLE Emilia Pardo Bazán 6,28702,134,San Sebastián de los Reyes,,,912685280,912685280,http://www.educa.madrid.org/eei.sanserito.sansebastian,eei.sanserito.sansebastian@educa.madrid.org,447275,4490200
28071036,EL SAUCE LLORON,006,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE Mayor 47,28811,048,Corpa,,,918846643,918846643,http://www.educa.madrid.org/cn.elsaucelloron.corpa,cn.elsaucelloron.corpa@educa.madrid.org,477671,4474931
28071051,CHIQUI TIN EMBAJADORES,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Sebastián Elcano 16,28012,079,Madrid,02,Arganzuela,915285536,NO,,chiquitinembajadores@gmail.com,440644,4472887
28071061,JUNCOS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Sierra Toledana 9,28038,079,Madrid,13,Puente de Vallecas,,,,centrolosjuncos@yahoo.es,443924,4472418
28071073,SANTA TERESA,003,ESCUELA INFANTIL,PÚBLICO-TITULARIDAD PRIVADA,"AVDA de Andalucía (acuartelamiento San Cristóbal) 10,2",28021,079,Madrid,17,Villaverde,917794558,,,pcami@kidsco.es,441196,4465443
28071085,GOOD KIDS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Vía de los Poblados (P.E. Cristalia) 3,28033,079,Madrid,16,Hortaleza,,,,valdebebas@eduqa.es,446183,4480685
28071097,CENTRO DE LA REAL FEDERACION ESPAÑOLA DE BALONMANO,220,CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR,PRIVADO,AVDA de Juan de Herrera s/n,28040,079,Madrid,09,Moncloa-Aravaca,915483558,,,rfebm@rfebm.com,438083,4476712
28071103,LOS MOLINOS,185,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE del Real 8,28460,087,"Molinos, Los",,,918551013,918551017,,,409315,4507435
28071115,CADALSO DE LOS VIDRIOS,187,ESCUELA MUNICIPAL DE MÚSICA Y DANZA,PÚBLICO,CALLE Maestro Enrique Gullón 6,28640,031,Cadalso de los Vidrios,,,918640723,918640949,http://www.educa.madrid.org/emd.cadalso,emd.cadalso@educa.madrid.org,377504,4462402
28071127,SERRACINES,187,ESCUELA MUNICIPAL DE MÚSICA Y DANZA,PÚBLICO,TRVA Celestino Martín ,28815,057,Fresno de Torote,,,918791845,918791462,,,466132,4496833
28071139,PLACIDO DOMINGO,187,ESCUELA MUNICIPAL DE MÚSICA Y DANZA,PÚBLICO,CALLE de Téllez 31,28007,079,Madrid,03,Retiro,915019081,,,,442420,4472520
28071140,ISAAC ALBENIZ,185,ESCUELA MUNICIPAL DE MÚSICA,PÚBLICO,CALLE de Alfonso Fernández ,28044,079,Madrid,11,Carabanchel,915115607,,,,435867,4468642
28071152,LA ESPIGA,003,ESCUELA INFANTIL,PÚBLICO,CALLE Soria 2,28864,002,Ajalvir,,,918843964,,http://www.educa.madrid.org/eei.laespiga.ajalvir,eei.laespiga.ajalvir@educa.madrid.org,459105,4486885
28071176,PEZ GLOBO,008,ESCUELA INFANTIL PRIVADA,PRIVADO,RONDA del Sur 10,28500,014,Arganda del Rey,,,639566455,,,info@eipezglobo.es,461131,4460782
28071188,COLORINES II,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Fray José de San Jacinto 2,28590,180,Villarejo de Salvanés,,,918742756,,,,475894,4446757
28071191,COLEGIO HIGHLANDS LOS FRESNOS,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,AVDA Comunidad Canaria s/n,28660,022,Boadilla del Monte,,,,,http://www.highlandslosfresnos.es,secretaria@highlandslosfresnos.es,426038,4477241
28071206,MANUEL JOSE QUINTANA,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE del Carranque s/n,28976,017,Batres,,,918127124,918127193,http://www.educa.madrid.org/cp.manueljosequintana.batres,cp.manueljosequintana.batres@educa.madrid.org,421328,4451169
28071221,PEQUEÑINES,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Mayorazgo 16,28915,074,Leganés,,,916877517,,,pequenines.leganes@gmail.com,436235,4465407
28071243,MI BICHITO,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Bélgica 28,28341,161,Valdemoro,,,620692442,,https://www.escuelainfantilmibichito.com,mmarbaca@gmail.com,442930,4447819
28071255,EL TRENECITO,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Formentera 3,28343,161,Valdemoro,,,918951476,,http://www.eltrenecito.es,eltrenecito@eltrenecito.es,443259,4449375
28071267,TEDDYS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Hermanos San Román 8,28224,115,Pozuelo de Alarcón,,,,,,teddysescuelainfantil@gmail.com,431545,4478030
28071292,CASTILLOS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE los Nardos 47,28925,007,Alcorcón,,,,,,,431458,4467725
28071309,TRINITY COLLEGE SAN SEBASTIAN DE LOS REYES,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO CONCERTADO,CALLE Hoces del Duratón (Urb. Fresno Norte) s/n,28700,134,San Sebastián de los Reyes,,,916287700,916287701,http://www.educa.madrid.org/cc.trinitycollege.sansebastian,cc.trinitycollege.sansebastian@educa.madrid.org,450654,4494813
28071310,CORTES DE CADIZ,042,INSTITUTO DE EDUCACIÓN SECUNDARIA,PÚBLICO,CALLE Doctores El Molar s/n,28710,086,"Molar, El",,,918412904,918440351,http://www.educa.madrid.org/ies.cortesdecadiz.elmolar,ies.cortesdecadiz.elmolar@educa.madrid.org,450753,4510085
28071322,MUNDO MAGICO DE LUISMAPETONGA,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CTRA de Vicálvaro a la Estación de O'Donnell 18,28032,079,Madrid,19,Vicálvaro,917762057,,http://www.escuelasinfantilesluismapetonga.com,granada.luismapetonga@gmail.com,449799,4472788
28071334,CENTRO DE LA REAL FEDERACION ESPAÑOLA DE ATLETISMO,220,CENTRO AUTORIZADO DE ENSEÑANZAS DEPORTIVAS GRADO MEDIO Y SUPERIOR,PRIVADO,AVDA de Juan de Herrera s/n,28040,079,Madrid,09,Moncloa-Aravaca,915499859,,,formacion@rfea.es,438083,4476712
28071346,BABILIN II,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Almazán 2,28011,079,Madrid,10,Latina,,,,escuelasinfantilesbabilin@hotmail.com,436997,4473029
28071361,JOSEP TARRADELLAS,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Triacastela 1,28050,079,Madrid,08,Fuencarral-El Pardo,914274125,914274161,http://www.educa.madrid.org/cp.joseptarradellas.madrid,cp.joseptarradellas.madrid@educa.madrid.org,443225,4484586
28071371,PLACIDO DOMINGO,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE del Tejo 5,28045,079,Madrid,02,Arganzuela,917650789,915302878,http://www.educa.madrid.org/cp.placidodomingo.madrid,cp.placidodomingo.madrid@educa.madrid.org,442437,4472091
28071383,AUSIAS MARCH,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de la Estefanita 9,28021,079,Madrid,17,Villaverde,917109916,917964694,http://www.educa.madrid.org/cp.ausiasmarch.madrid,cp.ausiasmarch.madrid@educa.madrid.org,442687,4466286
28071395,CON TUS MANITAS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE las Viñas 4,28710,086,"Molar, El",,,918440198,,,ceicontusmanitas@ceicontusmanitas.es,451008,4509462
28071401,ALICIA II,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Benito Gutiérrez 27,28008,079,Madrid,09,Moncloa-Aravaca,915503774,,http://www.escuelainfantilalicia.es,alicia2@escuelainfantilalicia.es,438938,4475870
28071413,PAPIS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de los Pinos 60,28922,007,Alcorcón,,,916434148,,,escuelainfantilpapis@gmail.com,429660,4465717
28071425,EL ARBOL,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CMNO Uceda 9,28160,145,Talamanca de Jarama,,,918440831,,http://www.eielarbol.com,,456789,4510955
28071462,LOS ALMENDROS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Mejorada 17,28850,148,Torrejón de Ardoz,,,,,,,458639,4477726
28071474,PUERTA DE HIERRO,049,CENTRO PÚBLICO DE FORMACIÓN PROFESIONAL ESPECÍFICA,PÚBLICO-TITULARIDAD PRIVADA,CALLE Joaquín Rodrigo 2,28222,080,Majadahonda,,,911916537,911916653,http://www.cfppuertadehierro.com  ó  http://www.cfppuertadehierro.org,secretaria@cfppuertadehierro.org,425860,4477997
28071486,C.A.D.I.M.,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Antonio Gaudí 14,28840,084,Mejorada del Campo,,,916682189,,http://www escuelacadim.com,escuelacadim@gmail.com,458595,4471586
28071498,CHUPETES,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Venezuela 23,28500,014,Arganda del Rey,,,918732938,,,,461433,4462009
28071516,BAJO EL MAR,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Egidos 7,28130,162,Valdeolmos-Alalpardo,,,,,,,459843,4497576
28071528,EL BOSQUE DE LOS COLORINES,008,ESCUELA INFANTIL PRIVADA,PRIVADO,AVDA Juan XXIII 13,28918,074,Leganés,,,912641786,,http://www.elbosquedeloscolorines.es/,info@elbosquedeloscolorines.es,433613,4466137
28071531,LA CASA ZIPIZAPE,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CMNO de Ganapanes 31,28035,079,Madrid,08,Fuencarral-El Pardo,913768215,,,lacasazipizape@yahoo.es,439316,4480706
28071541,COLORINES,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Andrés Muñoz Pérez 1,28224,115,Pozuelo de Alarcón,,,670313795,,http://www.escuelacolorines.es,pilar_colorines@hotmail.com,432505,4478437
28071553,ENEBRAL,415,CENTRO PRIVADO DE EDUCACIÓN INFANTIL Y FORMACIÓN PROFESIONAL,PRIVADO,PASEO Belmas 5,28400,047,Collado Villalba,,,918579303,,,enebral@monessorischool.es,416199,4499231
28071565,LA MARAZUELA,003,ESCUELA INFANTIL,PÚBLICO,CALLE de San Juan Bautista c/v Cerro de la Paloma ,28231,127,"Rozas de Madrid, Las",,,626419196,,http://www.educa.madrid.org/eei.lamarazuela.lasrozas,eei.lamarazuela.lasrozas@educa.madrid.org,426825,4482987
28071577,MI CASITA,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Luis Cernuda (Urbanización El Rocío) 18,28750,129,San Agustín del Guadalix,,,918435955,,http://www.escuelainfantilsanagustin.es,micasita@escuelainfantilsanagustin.es,447711,4503113
28071590,LOS RENACUAJOS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de los Astros s/n,28523,123,Rivas-Vaciamadrid,,,914992081,,http://www.escuela infantil-renacuajos.es,info@escuelainfantil-renacuajos.es,453565,4467754
28071607,EDUCANDO II,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE del Doctor Esquerdo 183,28007,079,Madrid,03,Retiro,,,,,443045,4472897
28071619,ENEBRAL II,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Navacerrada 13,28430,010,Alpedrete,,,918579302,,www.montessorischool.es,fresnos@montessorischool.es,412951,4501857
28071620,GUARDERIA MONIGOTES,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de la Virgen del Mar 19,28821,049,Coslada,,,,,,,452068,4475484
28071632,SAN LUIS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Flores 4,28807,005,Alcalá de Henares,,,,,,,469129,4481896
28071644,EL DUENDE TRAVIESO II,008,ESCUELA INFANTIL PRIVADA,PRIVADO,PASEO de las Acacias 30,28005,079,Madrid,02,Arganzuela,639656728,,,,439811,4472765
28071656,INTERNACIONAL ARAVACA,072,"CENTRO PRIVADO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",PRIVADO,CALLE de Santa Bernardita 3,28023,079,Madrid,09,Moncloa-Aravaca,913571256,911212651,,m.martinez@ia.edu.es,434534,4478340
28071671,ILUSIONES,006,ESCUELA  INFANTIL-CASA DE NIÑOS,PÚBLICO,CALLE de Antonio Machado 48,28649,128,Rozas de Puerto Real,,,918648639,,http://www.educa.madrid.org/cn.ilusiones.rozasdepuertoreal,cn.ilusiones.rozasdepuertoreal@educa.madrid.org,373163,4463273
28071681,ALEPH,021,CENTRO PRIVADO DE EDUCACIÓN ESPECIAL,PRIVADO CONCERTADO,CALLE de la Cueva de Montesinos 49,28034,079,Madrid,08,Fuencarral-El Pardo,913004170,,http://www.aleph-tea.org/,cc.aleph.madrid@educa.madrid.org,441320,4483516
28071693,LOS CUCOS-COSLADA,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Mar del Norte 2,28821,049,Coslada,,,672495239,,,,451476,4474520
28071701,MIS GARABATOS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Nazaret 5,28936,092,Móstoles,,,916476370,,,escuelainfantilmisgarabatos@hotmail.com,427456,4464682
28071711,DE OCA A OCA,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de las Tintas 6,28025,079,Madrid,11,Carabanchel,,,,,437137,4471214
28071735,COLORES,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Alonso Zamora Vicente 5,28702,134,San Sebastián de los Reyes,,,916677910,,http://www.escuela-infantil.colores.es,escuelainfantilcolores@yahoo.es,447985,4490196
28071759,EL OSITO DE PAPEL,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de Ardales 7,28023,079,Madrid,09,Moncloa-Aravaca,,,,a4sotomayor@gmail.com,433570,4479144
28071760,ESNE (BRITANICO),094,CENTRO DOCENTE EXTRANJERO EN ESPAÑA,PRIVADO,AVDA de Alfonso XIII 99,28016,079,Madrid,05,Chamartín,,,,,443415,4478737
28071772,MICHU,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Gonzalo Torrente Ballester 1,28521,123,Rivas-Vaciamadrid,,,914995067,,,,455538,4466094
28071784,EL OSITO,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE de López de Hoyos 212,28002,079,Madrid,05,Chamartín,914134642,,http://www.escuelainfantilelosito.com,info@escuelainfantilelosito.com,443564,4477871
28071796,NEMOMARLIN LAS ROZAS,008,ESCUELA INFANTIL PRIVADA,PRIVADO,CALLE Adolfo Pérez Esquivel 3,28232,127,"Rozas de Madrid, Las",,,916404176,,,rozas@escuelanemomarlin.com,424486,4486557
28071802,AGUSTIN DE ARGÜELLES,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de las Hayas s/n,28922,007,Alcorcón,,,912647224,912645980,http://www.educa.madrid.org/cp.agustindearguelles.alcorcon,cp.agustindearguelles.alcorcon@educa.madrid.org,428906,4465214
28071814,MIGUEL DELIBES,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE Alonso Zamora Vicente C/V Rosa Chacel 1,28702,134,San Sebastián de los Reyes,,,916677086,916677460,http://www.educa.madrid.org/cp.migueldelibes.sansebastian,cp.migueldelibes.sansebastian@educa.madrid.org,448261,4490441
28071826,CARMEN LAFORET,014,COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,PÚBLICO,CALLE de Omega 60,28032,079,Madrid,19,Vicálvaro,917760141,917604734,http://www.educa.madrid.org/cp.carmenlaforet.madrid,cp.carmenlaforet.madrid@educa.madrid.org,449020,4472315
28071838,MATISSE,137,CENTRO AUTORIZADO ELEMENTAL DE MÚSICA,PRIVADO,CALLE San Francisco 18,28200,131,San Lorenzo de El Escorial,,,,,,matisseescuelademusica@gmail.com,403078,4494142
28071841,LA CHULAPONA,003,ESCUELA INFANTIL,PÚBLICO,CALLE de Bahía de Palma 13,28042,079,Madrid,21,Barajas,913122028,913121392,http://www.educa.madrid.org/eei.lachulapona.madrid,eei.lachulapona.madrid.org@educa.madrid.org,449793,4479434
28071851,EL BATEO,003,ESCUELA INFANTIL,PÚBLICO,CALLE de Pinos de Osuna 3,28042,079,Madrid,21,Barajas,917414436,,http://www.educa.madrid.org/eei.elbateo.madrid,eei.elbateo.madrid@educa.madrid.org,449794,4477985
28071863,LA REVOLTOSA,003,ESCUELA INFANTIL,PÚBLICO,CALLE de José Antonio Rebolledo y Palma 18,28031,079,Madrid,18,Villa de Vallecas,914944330,914944330,http://www.educa.madrid.org/eei.larevoltosa.madrid,eei.larevoltosa.madrid@educa.madrid.org,449988,4468550
28071875,LOS SOBRINOS DEL CAPITAN GRANT,003,ESCUELA INFANTIL,PÚBLICO,AVDA de La Gavia 22,28031,079,Madrid,18,Villa de Vallecas,913852400,913852400,http://www.educa.madrid.org/eei.lossobrinosdelcapitangrant.madrid,eei.lossobrinosdelcapitangrant.madrid@educa.madrid.org,448079,4469401
28071887,EL CASERIO,003,ESCUELA INFANTIL,PÚBLICO,CALLE de María Teresa Robledo 3,28018,079,Madrid,13,Puente de Vallecas,913808654,91 380 86 54,http://www.educa.madrid.org/eei.elcaserio.madrid,eei.elcaserio.madrid@educa.madrid.org,444177,4470963
28071899,LUISA FERNANDA,003,ESCUELA INFANTIL,PÚBLICO,CALLE del Cocherón de la Villa 29,28031,079,Madrid,13,Puente de Vallecas,913329620,913329620,http://www.educa.madrid.org/eei.luisafernanda.madrid,eei.luisafernanda.madrid@educa.madrid.org,446006,4470282
28071905,LOS GAVILANES,003,ESCUELA INFANTIL,PÚBLICO,CALLE de Tiziano 7,28020,079,Madrid,06,Tetuán,915799142,915710638,http://www.educa.madrid.org/eei.losgavilanes.madrid,eei.losgavilanes.madrid@educa.madrid.org,440434,4478074
28071917,LA VERBENA DE LA PALOMA,003,ESCUELA INFANTIL,PÚBLICO,CALLE del Fuerte de Navidad 17,28044,079,Madrid,10,Latina,662146398,,http://www.educa.madrid.org/eei.laverbenadelapaloma.madrid,eei.laverbenadelapaloma.madrid@educa.madrid.org,434990,4470268
